Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,0
dialogue_change,intro_4,0
button_reposnse,A1@d_key=intro_4,0
dialogue_change,intro_5,0
button_reposnse,A1@d_key=intro_5,0
dialogue_change,intro_6,0
button_reposnse,A1@d_key=intro_6,0
dialogue_change,intro_7,0
button_reposnse,A1@d_key=intro_7,0
dialogue_change,timer_1,0
button_reposnse,A1@d_key=timer_1,12
dialogue_change,camera,12
button_reposnse,A1@d_key=camera,23
dialogue_change,control_1,23
button_reposnse,A1@d_key=control_1,37
dialogue_change,control_2,37
button_reposnse,A1@d_key=control_2,53
dialogue_change,control_3,53
button_reposnse,A1@d_key=control_3,58
collision,'1',80
dialogue_change,collision_1,80
button_reposnse,A1@d_key=collision_1,80
collision,'1',89
dialogue_change,collision_2,89
collision,'1',89
dialogue_change,collision_3,89
button_reposnse,A1@d_key=collision_3,89
button_reposnse,A1@d_key=collision_2,89
paper,0,112
dialogue_change,paper,112
button_reposnse,A2@d_key=paper,148
dialogue_change,code_check_1,182
button_reposnse,A1@d_key=code_check_1,182
dialogue_change,end_tutorial,182
button_reposnse,A1@d_key=end_tutorial,182
dialogue_change,end,182
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',37
dialogue_change,collision_3,37
button_reposnse,A1@d_key=collision_3,37
collision,'1',94
dialogue_change,collision_3,94
button_reposnse,A1@d_key=collision_3,94
collision,'1',100
dialogue_change,collision_1,100
button_reposnse,A1@d_key=collision_1,100
collision,'1',107
dialogue_change,collision_2,107
button_reposnse,A1@d_key=collision_2,108
collision,'1',115
dialogue_change,collision_2,115
button_reposnse,A1@d_key=collision_2,116
collision,'1',120
dialogue_change,collision_2,120
button_reposnse,A1@d_key=collision_2,120
collision,'1',138
dialogue_change,collision_1,138
button_reposnse,A2@d_key=collision_1,138
collision,'1',165
dialogue_change,collision_1,165
button_reposnse,A1@d_key=collision_1,165
collision,'1',167
dialogue_change,collision_1,167
button_reposnse,A1@d_key=collision_1,168
collision,'1',170
dialogue_change,collision_2,170
button_reposnse,A1@d_key=collision_2,171
wrong_entry,N/A,244
dialogue_change,code_check_2,280
button_reposnse,A1@d_key=code_check_2,281
dialogue_change,end_experiment,281
button_reposnse,A1@d_key=end_experiment,281
dialogue_change,end,281
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,0
dialogue_change,intro_6,0
button_reposnse,A2@d_key=intro_6,0
dialogue_change,intro_7,0
button_reposnse,A2@d_key=intro_7,0
dialogue_change,timer_1,0
button_reposnse,A2@d_key=timer_1,8
dialogue_change,camera,8
button_reposnse,A1@d_key=camera,17
dialogue_change,control_1,17
collision,'1',26
dialogue_change,collision_3,26
button_reposnse,A1@d_key=collision_3,26
button_reposnse,A2@d_key=control_1,41
dialogue_change,control_2,41
button_reposnse,A2@d_key=control_2,55
dialogue_change,control_3,55
paper,0,78
dialogue_change,paper,78
button_reposnse,A1@d_key=paper,109
wrong_entry,N/A,137
dialogue_change,code_check_1,162
button_reposnse,A1@d_key=code_check_1,162
dialogue_change,end_tutorial,162
button_reposnse,A2@d_key=end_tutorial,163
dialogue_change,end,163
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',16
dialogue_change,collision_1,16
button_reposnse,A1@d_key=collision_1,16
collision,'1',26
dialogue_change,collision_3,26
button_reposnse,A1@d_key=collision_3,27
collision,'1',34
dialogue_change,collision_1,34
button_reposnse,A1@d_key=collision_1,34
collision,'1',37
dialogue_change,collision_1,37
button_reposnse,A1@d_key=collision_1,38
collision,'1',48
dialogue_change,collision_1,48
button_reposnse,A1@d_key=collision_1,49
collision,'1',70
dialogue_change,collision_3,70
button_reposnse,A1@d_key=collision_3,70
collision,'1',73
dialogue_change,collision_3,73
button_reposnse,A1@d_key=collision_3,73
collision,'1',85
dialogue_change,collision_1,85
button_reposnse,A1@d_key=collision_1,85
collision,'1',91
dialogue_change,collision_1,91
button_reposnse,A1@d_key=collision_1,91
collision,'1',94
dialogue_change,collision_2,94
button_reposnse,A1@d_key=collision_2,94
collision,'1',107
dialogue_change,collision_2,107
button_reposnse,A1@d_key=collision_2,107
collision,'1',112
dialogue_change,collision_1,112
button_reposnse,A1@d_key=collision_1,112
collision,'1',122
dialogue_change,collision_2,122
button_reposnse,A1@d_key=collision_2,122
collision,'1',151
dialogue_change,collision_3,151
button_reposnse,A1@d_key=collision_3,152
collision,'1',160
dialogue_change,collision_3,160
button_reposnse,A1@d_key=collision_3,160
collision,'1',186
dialogue_change,collision_2,186
button_reposnse,A1@d_key=collision_2,186
collision,'1',197
dialogue_change,collision_2,197
button_reposnse,A1@d_key=collision_2,197
collision,'1',201
dialogue_change,collision_2,201
button_reposnse,A1@d_key=collision_2,201
dialogue_change,code_check_2,249
button_reposnse,A1@d_key=code_check_2,249
dialogue_change,end_experiment,249
button_reposnse,A2@d_key=end_experiment,249
dialogue_change,end,249
