Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A2@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
anomally,2,
dialogue_change,emergency,
button_reposnse,A1@d_key=emergency,
button_reposnse,A1@d_key=emergency,
button_reposnse,A1@d_key=emergency,
anomally,2,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,10
dialogue_change,camera,10
button_reposnse,A1@d_key=camera,21
dialogue_change,control_1,21
button_reposnse,A2@d_key=control_1,42
dialogue_change,control_2,42
button_reposnse,A2@d_key=control_2,58
collision,1,95
dialogue_change,collision_2,95
button_reposnse,A1@d_key=collision_2,95
collision,1,111
dialogue_change,collision_3,111
button_reposnse,A2@d_key=collision_3,111
collision,1,130
dialogue_change,collision_3,130
button_reposnse,A2@d_key=collision_3,130
collision,1,146
dialogue_change,collision_1,146
button_reposnse,A2@d_key=collision_1,146
collision,1,152
dialogue_change,collision_2,152
button_reposnse,A2@d_key=collision_2,152
anomally,2,157
dialogue_change,emergency,159
button_reposnse,A1@d_key=emergency,159
anomally,2,159
collision,1,163
dialogue_change,collision_3,163
button_reposnse,A2@d_key=collision_3,163
collision,1,175
dialogue_change,collision_2,175
button_reposnse,A2@d_key=collision_2,175
paper,0,209
dialogue_change,paper,209
dialogue_change,code_check_1,263
button_reposnse,A1@d_key=code_check_1,263
dialogue_change,end_tutorial,263
button_reposnse,A1@d_key=end_tutorial,263
dialogue_change,end,263
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,1,45
dialogue_change,collision_1,45
button_reposnse,A2@d_key=collision_1,45
collision,1,96
dialogue_change,collision_1,96
button_reposnse,A2@d_key=collision_1,96
collision,1,109
dialogue_change,collision_1,109
button_reposnse,A2@d_key=collision_1,109
collision,1,127
dialogue_change,collision_1,127
button_reposnse,A2@d_key=collision_1,127
collision,1,134
dialogue_change,collision_1,134
button_reposnse,A2@d_key=collision_1,135
collision,1,140
dialogue_change,collision_3,140
button_reposnse,A2@d_key=collision_3,141
collision,1,154
dialogue_change,collision_3,154
button_reposnse,A2@d_key=collision_3,154
collision,1,163
dialogue_change,collision_2,163
button_reposnse,A2@d_key=collision_2,163
collision,1,170
dialogue_change,collision_3,170
button_reposnse,A2@d_key=collision_3,170
collision,1,221
dialogue_change,collision_2,221
button_reposnse,A2@d_key=collision_2,221
collision,1,230
dialogue_change,collision_2,230
button_reposnse,A2@d_key=collision_2,230
collision,1,238
dialogue_change,collision_2,238
button_reposnse,A2@d_key=collision_2,238
collision,1,257
dialogue_change,collision_3,257
button_reposnse,A2@d_key=collision_3,257
wrong_entry,N/A,297
dialogue_change,code_check_2,324
button_reposnse,A1@d_key=code_check_2,324
dialogue_change,end_experiment,324
button_reposnse,A2@d_key=end_experiment,324
dialogue_change,end,324
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A2@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A2@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,8
dialogue_change,camera,8
button_reposnse,A2@d_key=camera,17
dialogue_change,control_1,17
button_reposnse,A2@d_key=control_1,33
dialogue_change,control_2,33
button_reposnse,A2@d_key=control_2,45
collision,1,67
dialogue_change,collision_2,67
button_reposnse,A2@d_key=collision_2,67
collision,1,71
dialogue_change,collision_1,71
button_reposnse,A2@d_key=collision_1,71
paper,0,89
dialogue_change,paper,89
dialogue_change,code_check_1,114
button_reposnse,A2@d_key=code_check_1,114
dialogue_change,end_tutorial,114
button_reposnse,A2@d_key=end_tutorial,114
dialogue_change,end,114
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,1,12
dialogue_change,collision_1,12
button_reposnse,A2@d_key=collision_1,12
collision,1,19
dialogue_change,collision_1,19
button_reposnse,A2@d_key=collision_1,19
collision,1,24
dialogue_change,collision_3,24
button_reposnse,A2@d_key=collision_3,24
collision,1,46
dialogue_change,collision_1,46
button_reposnse,A2@d_key=collision_1,46
collision,1,48
dialogue_change,collision_1,48
button_reposnse,A2@d_key=collision_1,48
collision,1,71
dialogue_change,collision_1,71
button_reposnse,A2@d_key=collision_1,71
collision,1,84
dialogue_change,collision_2,84
button_reposnse,A2@d_key=collision_2,84
collision,1,87
dialogue_change,collision_2,87
button_reposnse,A2@d_key=collision_2,87
collision,1,90
dialogue_change,collision_1,90
button_reposnse,A2@d_key=collision_1,90
collision,1,129
dialogue_change,collision_2,129
button_reposnse,A2@d_key=collision_2,130
collision,1,138
dialogue_change,collision_1,138
button_reposnse,A2@d_key=collision_1,138
collision,1,147
dialogue_change,collision_3,147
button_reposnse,A2@d_key=collision_3,147
dialogue_change,code_check_2,266
button_reposnse,A2@d_key=code_check_2,266
dialogue_change,end_experiment,266
button_reposnse,A2@d_key=end_experiment,267
dialogue_change,end,267
