Event,Value,Timestamp
new_round,sociality=False@tutorial=True@practice=True,
dialogue_change,start_experiment,
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,11
dialogue_change,camera,11
button_reposnse,A1@d_key=camera,24
dialogue_change,control_1,24
button_reposnse,A1@d_key=control_1,39
dialogue_change,control_2,39
button_reposnse,A1@d_key=control_2,58
dialogue_change,control_3,58
button_reposnse,A1@d_key=control_3,62
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
collision,'1',8
dialogue_change,collision_1,8
collision,'1',9
dialogue_change,collision_3,9
button_reposnse,A1@d_key=collision_1,9
button_reposnse,A1@d_key=collision_3,9
collision,'1',20
dialogue_change,collision_3,21
button_reposnse,A1@d_key=collision_3,21
collision,'1',29
dialogue_change,collision_3,29
button_reposnse,A1@d_key=collision_3,29
collision,'1',39
dialogue_change,collision_1,39
button_reposnse,A1@d_key=collision_1,39
collision,'1',55
dialogue_change,collision_3,55
button_reposnse,A1@d_key=collision_3,55
paper,0,72
dialogue_change,paper,72
button_reposnse,A1@d_key=paper,94
collision,'1',106
dialogue_change,collision_3,106
button_reposnse,A1@d_key=collision_3,106
collision,'1',122
dialogue_change,collision_3,122
button_reposnse,A1@d_key=collision_3,122
paper,0,127
dialogue_change,paper,127
collision,'1',142
dialogue_change,collision_2,142
button_reposnse,A1@d_key=paper,143
button_reposnse,A1@d_key=collision_2,143
collision,'1',147
dialogue_change,collision_2,147
button_reposnse,A1@d_key=collision_2,147
anomally,'2',160
dialogue_change,emergency,162
anomally,'2',162
paper,0,164
dialogue_change,paper,164
wrong_entry,N/A,228
anomally,'2',258
dialogue_change,emergency,259
dialogue_change,code_check_1,272
anomally,'2',295
anomally,'2',320
dialogue_change,emergency,322
button_reposnse,A1@d_key=code_check_1,322
