Event,Value,Timestamp
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,0
dialogue_change,intro_7,0
button_reposnse,A1@d_key=intro_7,0
dialogue_change,timer_1,0
button_reposnse,A1@d_key=timer_1,10
dialogue_change,camera,10
button_reposnse,A1@d_key=camera,22
dialogue_change,control_1,22
button_reposnse,A1@d_key=control_1,39
dialogue_change,control_2,39
button_reposnse,A1@d_key=control_2,51
dialogue_change,control_3,51
button_reposnse,A1@d_key=control_3,55
collision,'1',71
dialogue_change,collision_1,71
button_reposnse,A1@d_key=collision_1,71
collision,'1',94
dialogue_change,collision_2,94
button_reposnse,A1@d_key=collision_2,94
collision,'1',116
dialogue_change,collision_3,116
button_reposnse,A1@d_key=collision_3,116
paper,0,137
dialogue_change,paper,137
button_reposnse,A1@d_key=paper,172
paper,0,220
dialogue_change,paper,220
dialogue_change,code_check_1,283
button_reposnse,A1@d_key=code_check_1,283
dialogue_change,end_tutorial,283
button_reposnse,A1@d_key=end_tutorial,283
dialogue_change,end,283
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',4
dialogue_change,collision_1,4
button_reposnse,A1@d_key=collision_1,4
collision,'1',35
dialogue_change,collision_1,35
button_reposnse,A1@d_key=collision_1,35
collision,'1',41
dialogue_change,collision_2,41
button_reposnse,A1@d_key=collision_2,42
collision,'1',100
dialogue_change,collision_3,100
button_reposnse,A1@d_key=collision_3,100
collision,'1',118
dialogue_change,collision_2,118
button_reposnse,A1@d_key=collision_2,118
collision,'1',151
dialogue_change,collision_2,151
button_reposnse,A1@d_key=collision_2,151
collision,'1',169
dialogue_change,collision_2,169
collision,'1',169
dialogue_change,collision_2,169
button_reposnse,A1@d_key=collision_2,169
button_reposnse,A1@d_key=collision_2,169
collision,'1',177
dialogue_change,collision_3,177
button_reposnse,A1@d_key=collision_3,177
collision,'1',184
dialogue_change,collision_1,184
button_reposnse,A1@d_key=collision_1,185
collision,'1',200
dialogue_change,collision_1,200
button_reposnse,A1@d_key=collision_1,200
collision,'1',248
dialogue_change,collision_1,248
button_reposnse,A1@d_key=collision_1,248
collision,'1',272
dialogue_change,collision_2,272
button_reposnse,A1@d_key=collision_2,272
dialogue_change,code_check_2,319
button_reposnse,A1@d_key=code_check_2,319
dialogue_change,end_experiment,319
button_reposnse,A2@d_key=end_experiment,319
dialogue_change,end,319
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,13
dialogue_change,camera,13
collision,'1',22
dialogue_change,collision_3,22
button_reposnse,A2@d_key=collision_3,22
button_reposnse,A1@d_key=camera,25
dialogue_change,control_1,25
collision,'1',36
dialogue_change,collision_2,36
button_reposnse,A1@d_key=collision_2,36
button_reposnse,A1@d_key=control_1,53
dialogue_change,control_2,53
paper,0,67
dialogue_change,paper,67
dialogue_change,code_check_1,103
button_reposnse,A1@d_key=paper,107
button_reposnse,A1@d_key=code_check_1,108
dialogue_change,end_tutorial,108
button_reposnse,A1@d_key=end_tutorial,108
dialogue_change,end,108
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
anomally,'2',53
dialogue_change,emergency,54
button_reposnse,A1@d_key=emergency,55
button_reposnse,A1@d_key=emergency,55
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',116
dialogue_change,collision_1,116
button_reposnse,A1@d_key=collision_1,116
collision,'1',132
dialogue_change,collision_3,132
button_reposnse,A1@d_key=collision_3,132
collision,'1',135
dialogue_change,collision_3,135
button_reposnse,A1@d_key=collision_3,135
collision,'1',179
dialogue_change,collision_2,179
button_reposnse,A1@d_key=collision_2,179
collision,'1',192
dialogue_change,collision_1,192
button_reposnse,A1@d_key=collision_1,192
collision,'1',230
dialogue_change,collision_1,230
button_reposnse,A1@d_key=collision_1,231
collision,'1',250
dialogue_change,collision_2,250
button_reposnse,A1@d_key=collision_2,250
collision,'1',267
dialogue_change,collision_2,267
button_reposnse,A1@d_key=collision_2,267
dialogue_change,code_check_2,319
button_reposnse,A1@d_key=code_check_2,319
dialogue_change,end_experiment,319
button_reposnse,A1@d_key=end_experiment,320
dialogue_change,end,320
