Event,Value,Timestamp
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,12
dialogue_change,camera,12
button_reposnse,A1@d_key=camera,28
dialogue_change,control_1,28
button_reposnse,A1@d_key=control_1,54
dialogue_change,control_2,54
button_reposnse,A1@d_key=control_2,68
collision,1,98
dialogue_change,collision_2,98
button_reposnse,A1@d_key=collision_2,98
collision,1,140
dialogue_change,collision_2,140
button_reposnse,A1@d_key=collision_2,140
collision,1,158
dialogue_change,collision_1,158
button_reposnse,A1@d_key=collision_1,158
collision,1,164
dialogue_change,collision_1,164
button_reposnse,A1@d_key=collision_1,164
collision,1,183
dialogue_change,collision_1,183
button_reposnse,A1@d_key=collision_1,183
collision,1,195
dialogue_change,collision_3,195
button_reposnse,A1@d_key=collision_3,195
paper,0,202
dialogue_change,paper,202
collision,1,224
dialogue_change,collision_2,224
button_reposnse,A2@d_key=collision_2,225
button_reposnse,A1@d_key=paper,234
anomally,2,256
dialogue_change,emergency,258
button_reposnse,A1@d_key=emergency,258
button_reposnse,A1@d_key=emergency,258
button_reposnse,A1@d_key=emergency,258
anomally,2,258
paper,0,260
dialogue_change,paper,260
button_reposnse,A1@d_key=paper,278
dialogue_change,code_check_1,357
button_reposnse,A1@d_key=code_check_1,357
dialogue_change,end_tutorial,357
button_reposnse,A1@d_key=end_tutorial,357
dialogue_change,end,357
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,1,18
dialogue_change,collision_2,18
button_reposnse,A1@d_key=collision_2,18
collision,1,22
dialogue_change,collision_2,22
button_reposnse,A1@d_key=collision_2,22
collision,1,32
