Event,Value,Timestamp
new_round,sociality=False@tutorial=True@practice=True,
dialogue_change,start_experiment,
new_round,sociality=False@tutorial=True@practice=True,
dialogue_change,start_experiment,
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A2@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,9
dialogue_change,camera,9
button_reposnse,A2@d_key=camera,18
dialogue_change,control_1,18
button_reposnse,A2@d_key=control_1,37
dialogue_change,control_2,37
button_reposnse,A2@d_key=control_2,51
dialogue_change,control_3,51
button_reposnse,A2@d_key=control_3,57
collision,'1',64
dialogue_change,collision_3,64
button_reposnse,A2@d_key=collision_3,64
collision,'1',86
dialogue_change,collision_1,86
button_reposnse,A2@d_key=collision_1,86
paper,0,109
dialogue_change,paper,109
dialogue_change,code_check_1,175
button_reposnse,A2@d_key=code_check_1,175
dialogue_change,end_tutorial,175
button_reposnse,A2@d_key=end_tutorial,175
dialogue_change,end,175
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',12
dialogue_change,collision_2,12
button_reposnse,A2@d_key=collision_2,12
collision,'1',19
dialogue_change,collision_2,19
button_reposnse,A2@d_key=collision_2,20
collision,'1',23
dialogue_change,collision_3,23
button_reposnse,A2@d_key=collision_3,24
collision,'1',32
dialogue_change,collision_3,32
button_reposnse,A2@d_key=collision_3,32
collision,'1',40
dialogue_change,collision_2,40
button_reposnse,A2@d_key=collision_2,40
collision,'1',42
dialogue_change,collision_1,42
button_reposnse,A2@d_key=collision_1,43
collision,'1',50
dialogue_change,collision_2,50
button_reposnse,A2@d_key=collision_2,50
collision,'1',54
dialogue_change,collision_3,54
button_reposnse,A2@d_key=collision_3,55
collision,'1',71
dialogue_change,collision_2,71
button_reposnse,A2@d_key=collision_2,71
collision,'1',102
dialogue_change,collision_2,102
button_reposnse,A2@d_key=collision_2,102
collision,'1',130
