Event,Value,Timestamp
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,10
dialogue_change,camera,10
button_reposnse,A1@d_key=camera,18
dialogue_change,control_1,18
button_reposnse,A2@d_key=control_1,36
dialogue_change,control_2,36
button_reposnse,A1@d_key=control_2,48
dialogue_change,control_3,48
button_reposnse,A1@d_key=control_3,53
collision,'1',65
dialogue_change,collision_2,65
button_reposnse,A2@d_key=collision_2,65
collision,'1',95
dialogue_change,collision_2,95
button_reposnse,A2@d_key=collision_2,95
collision,'1',109
dialogue_change,collision_3,109
button_reposnse,A1@d_key=collision_3,110
paper,0,147
dialogue_change,paper,147
dialogue_change,code_check_1,213
button_reposnse,A1@d_key=code_check_1,213
dialogue_change,end_tutorial,213
button_reposnse,A1@d_key=end_tutorial,214
dialogue_change,end,214
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',35
dialogue_change,collision_1,35
button_reposnse,A2@d_key=collision_1,36
collision,'1',44
dialogue_change,collision_2,44
button_reposnse,A2@d_key=collision_2,44
collision,'1',48
dialogue_change,collision_3,48
button_reposnse,A2@d_key=collision_3,48
collision,'1',56
dialogue_change,collision_3,56
button_reposnse,A2@d_key=collision_3,56
collision,'1',82
dialogue_change,collision_3,82
button_reposnse,A2@d_key=collision_3,82
collision,'1',110
dialogue_change,collision_3,110
button_reposnse,A2@d_key=collision_3,110
collision,'1',113
dialogue_change,collision_2,113
button_reposnse,A2@d_key=collision_2,113
collision,'1',174
dialogue_change,collision_3,174
button_reposnse,A2@d_key=collision_3,174
collision,'1',175
dialogue_change,collision_1,175
