Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,12
dialogue_change,camera,12
button_reposnse,A2@d_key=camera,21
dialogue_change,control_1,21
button_reposnse,A2@d_key=control_1,55
dialogue_change,control_2,55
button_reposnse,A2@d_key=control_2,74
dialogue_change,control_3,74
button_reposnse,A2@d_key=control_3,79
anomally,'2',85
dialogue_change,emergency,86
anomally,'2',86
collision,'1',117
dialogue_change,collision_1,117
button_reposnse,A1@d_key=collision_1,117
collision,'1',122
dialogue_change,collision_2,122
button_reposnse,A2@d_key=collision_2,122
paper,0,130
dialogue_change,paper,130
paper,0,186
dialogue_change,paper,186
wrong_entry,N/A,192
dialogue_change,code_check_1,221
button_reposnse,A1@d_key=paper,227
button_reposnse,A2@d_key=code_check_1,227
dialogue_change,end_tutorial,227
button_reposnse,A1@d_key=end_tutorial,227
dialogue_change,end,227
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',14
dialogue_change,collision_1,14
button_reposnse,A1@d_key=collision_1,14
collision,'1',22
dialogue_change,collision_2,22
button_reposnse,A1@d_key=collision_2,23
collision,'1',25
dialogue_change,collision_3,25
button_reposnse,A1@d_key=collision_3,25
collision,'1',28
dialogue_change,collision_3,28
button_reposnse,A1@d_key=collision_3,28
collision,'1',44
dialogue_change,collision_2,44
button_reposnse,A2@d_key=collision_2,44
collision,'1',45
dialogue_change,collision_2,45
button_reposnse,A2@d_key=collision_2,45
collision,'1',72
dialogue_change,collision_1,72
button_reposnse,A1@d_key=collision_1,72
collision,'1',73
dialogue_change,collision_1,73
button_reposnse,A1@d_key=collision_1,74
collision,'1',81
dialogue_change,collision_1,81
button_reposnse,A1@d_key=collision_1,82
collision,'1',82
dialogue_change,collision_1,82
button_reposnse,A1@d_key=collision_1,82
collision,'1',91
dialogue_change,collision_3,91
button_reposnse,A1@d_key=collision_3,91
collision,'1',96
dialogue_change,collision_3,96
button_reposnse,A1@d_key=collision_3,96
collision,'1',106
dialogue_change,collision_2,106
button_reposnse,A1@d_key=collision_2,106
collision,'1',114
dialogue_change,collision_2,114
button_reposnse,A1@d_key=collision_2,114
collision,'1',123
dialogue_change,collision_2,123
button_reposnse,A1@d_key=collision_2,123
collision,'1',142
dialogue_change,collision_2,142
button_reposnse,A1@d_key=collision_2,142
collision,'1',143
dialogue_change,collision_2,143
button_reposnse,A1@d_key=collision_2,143
collision,'1',145
dialogue_change,collision_2,145
button_reposnse,A1@d_key=collision_2,145
collision,'1',147
dialogue_change,collision_3,147
button_reposnse,A1@d_key=collision_3,148
collision,'1',152
dialogue_change,collision_1,152
button_reposnse,A1@d_key=collision_1,152
collision,'1',198
dialogue_change,collision_2,198
button_reposnse,A1@d_key=collision_2,198
collision,'1',199
dialogue_change,collision_3,199
button_reposnse,A1@d_key=collision_3,199
collision,'1',206
dialogue_change,collision_3,206
button_reposnse,A1@d_key=collision_3,206
anomally,'2',214
dialogue_change,emergency,216
anomally,'2',216
collision,'1',234
dialogue_change,collision_2,234
button_reposnse,A1@d_key=collision_2,234
collision,'1',236
dialogue_change,collision_1,236
button_reposnse,A1@d_key=collision_1,236
collision,'1',237
dialogue_change,collision_3,237
button_reposnse,A1@d_key=collision_3,238
dialogue_change,code_check_2,273
button_reposnse,A2@d_key=code_check_2,273
dialogue_change,end_experiment,273
button_reposnse,A2@d_key=end_experiment,273
dialogue_change,end,273
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A2@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A2@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,7
dialogue_change,camera,7
button_reposnse,A2@d_key=camera,15
dialogue_change,control_1,15
button_reposnse,A2@d_key=control_1,31
dialogue_change,control_2,31
button_reposnse,A2@d_key=control_2,41
dialogue_change,control_3,41
button_reposnse,A2@d_key=control_3,45
collision,'1',66
dialogue_change,collision_3,66
button_reposnse,A2@d_key=collision_3,66
paper,0,86
dialogue_change,paper,86
dialogue_change,code_check_1,109
button_reposnse,A2@d_key=code_check_1,110
dialogue_change,end_tutorial,110
button_reposnse,A2@d_key=end_tutorial,111
dialogue_change,end,111
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',40
dialogue_change,collision_2,40
button_reposnse,A1@d_key=collision_2,40
collision,'1',53
dialogue_change,collision_1,53
button_reposnse,A1@d_key=collision_1,53
collision,'1',61
dialogue_change,collision_3,61
button_reposnse,A1@d_key=collision_3,61
collision,'1',63
dialogue_change,collision_2,63
button_reposnse,A1@d_key=collision_2,63
collision,'1',71
dialogue_change,collision_2,71
button_reposnse,A1@d_key=collision_2,71
collision,'1',82
dialogue_change,collision_3,82
button_reposnse,A1@d_key=collision_3,82
collision,'1',91
dialogue_change,collision_2,91
button_reposnse,A1@d_key=collision_2,91
collision,'1',112
dialogue_change,collision_3,112
button_reposnse,A1@d_key=collision_3,112
collision,'1',138
dialogue_change,collision_2,138
button_reposnse,A1@d_key=collision_2,138
collision,'1',144
dialogue_change,collision_2,144
button_reposnse,A1@d_key=collision_2,144
anomally,'2',157
dialogue_change,emergency,158
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
button_reposnse,A1@d_key=emergency,159
anomally,'2',159
collision,'1',165
dialogue_change,collision_1,165
button_reposnse,A1@d_key=collision_1,165
collision,'1',177
dialogue_change,collision_1,177
button_reposnse,A1@d_key=collision_1,177
anomally,'2',179
dialogue_change,emergency,180
button_reposnse,A1@d_key=emergency,180
button_reposnse,A1@d_key=emergency,180
anomally,'2',180
collision,'1',186
dialogue_change,collision_2,186
button_reposnse,A1@d_key=collision_2,186
collision,'1',194
dialogue_change,collision_3,194
button_reposnse,A1@d_key=collision_3,194
collision,'1',196
dialogue_change,collision_3,196
button_reposnse,A1@d_key=collision_3,196
dialogue_change,code_check_2,222
button_reposnse,A2@d_key=code_check_2,222
dialogue_change,end_experiment,222
button_reposnse,A1@d_key=end_experiment,222
dialogue_change,end,222
