Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,0
dialogue_change,intro_4,0
button_reposnse,A2@d_key=intro_4,0
dialogue_change,intro_5,0
button_reposnse,A2@d_key=intro_5,0
dialogue_change,intro_6,0
button_reposnse,A2@d_key=intro_6,0
dialogue_change,intro_7,0
button_reposnse,A1@d_key=intro_7,0
dialogue_change,timer_1,0
button_reposnse,A1@d_key=timer_1,14
dialogue_change,camera,14
button_reposnse,A1@d_key=camera,25
dialogue_change,control_1,25
collision,'1',48
dialogue_change,collision_1,48
collision,'1',48
dialogue_change,collision_1,48
button_reposnse,A1@d_key=collision_1,48
button_reposnse,A1@d_key=collision_1,48
collision,'1',54
dialogue_change,collision_2,54
button_reposnse,A1@d_key=collision_2,54
collision,'1',65
dialogue_change,collision_2,65
button_reposnse,A1@d_key=collision_2,65
button_reposnse,A1@d_key=control_1,73
dialogue_change,control_2,73
collision,'1',93
dialogue_change,collision_3,93
button_reposnse,A1@d_key=collision_3,94
button_reposnse,A1@d_key=control_2,96
dialogue_change,control_3,96
button_reposnse,A1@d_key=control_3,101
collision,'1',117
dialogue_change,collision_3,117
button_reposnse,A1@d_key=collision_3,117
collision,'1',130
dialogue_change,collision_2,130
button_reposnse,A1@d_key=collision_2,131
collision,'1',143
dialogue_change,collision_3,143
button_reposnse,A1@d_key=collision_3,143
collision,'1',147
dialogue_change,collision_1,147
button_reposnse,A1@d_key=collision_1,147
collision,'1',153
dialogue_change,collision_1,153
button_reposnse,A1@d_key=collision_1,153
collision,'1',159
dialogue_change,collision_2,159
button_reposnse,A1@d_key=collision_2,159
collision,'1',162
dialogue_change,collision_2,162
button_reposnse,A1@d_key=collision_2,162
collision,'1',169
dialogue_change,collision_2,169
button_reposnse,A1@d_key=collision_2,169
collision,'1',172
dialogue_change,collision_2,172
button_reposnse,A1@d_key=collision_2,172
paper,0,188
dialogue_change,paper,188
paper,0,239
dialogue_change,paper,239
dialogue_change,code_check_1,270
button_reposnse,A1@d_key=paper,285
button_reposnse,A2@d_key=code_check_1,285
dialogue_change,end_tutorial,285
button_reposnse,A1@d_key=end_tutorial,285
dialogue_change,end,285
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',15
dialogue_change,collision_2,15
button_reposnse,A1@d_key=collision_2,15
collision,'1',24
dialogue_change,collision_2,24
button_reposnse,A1@d_key=collision_2,24
collision,'1',26
dialogue_change,collision_1,26
button_reposnse,A1@d_key=collision_1,26
collision,'1',39
dialogue_change,collision_3,39
button_reposnse,A1@d_key=collision_3,39
collision,'1',47
dialogue_change,collision_3,47
button_reposnse,A1@d_key=collision_3,47
collision,'1',56
dialogue_change,collision_2,56
button_reposnse,A1@d_key=collision_2,56
collision,'1',58
dialogue_change,collision_3,58
button_reposnse,A1@d_key=collision_3,58
collision,'1',66
dialogue_change,collision_3,66
button_reposnse,A1@d_key=collision_3,66
collision,'1',75
dialogue_change,collision_2,75
button_reposnse,A1@d_key=collision_2,76
collision,'1',87
dialogue_change,collision_2,87
button_reposnse,A1@d_key=collision_2,87
collision,'1',91
dialogue_change,collision_2,91
button_reposnse,A1@d_key=collision_2,91
collision,'1',99
dialogue_change,collision_1,99
button_reposnse,A1@d_key=collision_1,99
collision,'1',102
dialogue_change,collision_1,102
button_reposnse,A1@d_key=collision_1,102
anomally,'2',107
dialogue_change,emergency,109
button_reposnse,A1@d_key=emergency,109
anomally,'2',109
collision,'1',128
dialogue_change,collision_3,128
button_reposnse,A1@d_key=collision_3,128
collision,'1',134
dialogue_change,collision_2,134
button_reposnse,A1@d_key=collision_2,134
collision,'1',140
dialogue_change,collision_3,140
button_reposnse,A1@d_key=collision_3,141
collision,'1',145
dialogue_change,collision_2,145
button_reposnse,A1@d_key=collision_2,145
collision,'1',172
dialogue_change,collision_2,172
button_reposnse,A1@d_key=collision_2,172
anomally,'2',180
dialogue_change,emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
button_reposnse,A1@d_key=emergency,181
anomally,'2',181
collision,'1',189
dialogue_change,collision_2,189
button_reposnse,A1@d_key=collision_2,189
collision,'1',198
dialogue_change,collision_1,198
button_reposnse,A1@d_key=collision_1,198
dialogue_change,code_check_2,242
button_reposnse,A1@d_key=code_check_2,242
dialogue_change,end_experiment,242
button_reposnse,A1@d_key=end_experiment,242
dialogue_change,end,242
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A2@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A2@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A2@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,8
dialogue_change,camera,8
button_reposnse,A2@d_key=camera,18
dialogue_change,control_1,18
button_reposnse,A2@d_key=control_1,34
dialogue_change,control_2,34
button_reposnse,A2@d_key=control_2,44
dialogue_change,control_3,44
button_reposnse,A2@d_key=control_3,48
anomally,'2',91
dialogue_change,emergency,92
button_reposnse,A1@d_key=emergency,92
button_reposnse,A1@d_key=emergency,92
button_reposnse,A1@d_key=emergency,92
anomally,'2',92
collision,'1',92
dialogue_change,collision_3,92
button_reposnse,A2@d_key=collision_3,92
paper,0,98
dialogue_change,paper,98
dialogue_change,code_check_1,126
button_reposnse,A2@d_key=code_check_1,126
dialogue_change,end_tutorial,126
button_reposnse,A1@d_key=end_tutorial,126
dialogue_change,end,126
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
anomally,'2',32
dialogue_change,emergency,33
button_reposnse,A1@d_key=emergency,33
anomally,'2',33
collision,'1',33
dialogue_change,collision_3,33
button_reposnse,A2@d_key=collision_3,33
collision,'1',36
dialogue_change,collision_2,36
button_reposnse,A2@d_key=collision_2,36
collision,'1',56
dialogue_change,collision_3,56
button_reposnse,A2@d_key=collision_3,56
collision,'1',65
dialogue_change,collision_3,65
button_reposnse,A2@d_key=collision_3,65
collision,'1',68
dialogue_change,collision_1,68
button_reposnse,A2@d_key=collision_1,68
collision,'1',70
dialogue_change,collision_3,70
button_reposnse,A2@d_key=collision_3,70
collision,'1',78
dialogue_change,collision_2,78
button_reposnse,A2@d_key=collision_2,78
collision,'1',108
dialogue_change,collision_2,108
button_reposnse,A1@d_key=collision_2,108
collision,'1',117
dialogue_change,collision_2,117
button_reposnse,A1@d_key=collision_2,117
collision,'1',124
dialogue_change,collision_1,124
button_reposnse,A1@d_key=collision_1,124
collision,'1',128
dialogue_change,collision_3,128
button_reposnse,A1@d_key=collision_3,128
collision,'1',139
dialogue_change,collision_2,139
button_reposnse,A1@d_key=collision_2,139
collision,'1',157
dialogue_change,collision_1,157
button_reposnse,A1@d_key=collision_1,157
collision,'1',164
dialogue_change,collision_3,164
button_reposnse,A1@d_key=collision_3,164
collision,'1',165
dialogue_change,collision_1,165
button_reposnse,A1@d_key=collision_1,166
collision,'1',197
dialogue_change,collision_1,197
button_reposnse,A1@d_key=collision_1,197
collision,'1',206
dialogue_change,collision_1,206
button_reposnse,A1@d_key=collision_1,207
collision,'1',208
dialogue_change,collision_1,208
button_reposnse,A1@d_key=collision_1,208
collision,'1',211
dialogue_change,collision_3,211
button_reposnse,A1@d_key=collision_3,211
collision,'1',234
dialogue_change,collision_2,234
button_reposnse,A1@d_key=collision_2,234
collision,'1',235
dialogue_change,collision_3,235
button_reposnse,A1@d_key=collision_3,236
dialogue_change,code_check_2,261
button_reposnse,A2@d_key=code_check_2,261
dialogue_change,end_experiment,261
button_reposnse,A2@d_key=end_experiment,261
dialogue_change,end,261
