Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A2@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,23
dialogue_change,camera,23
button_reposnse,A2@d_key=camera,35
dialogue_change,control_1,35
button_reposnse,A2@d_key=control_1,54
dialogue_change,control_2,54
button_reposnse,A2@d_key=control_2,70
dialogue_change,control_3,70
button_reposnse,A1@d_key=control_3,78
collision,'1',98
dialogue_change,collision_1,98
button_reposnse,A1@d_key=collision_1,98
collision,'1',110
dialogue_change,collision_1,110
button_reposnse,A1@d_key=collision_1,110
anomally,'2',126
dialogue_change,emergency,128
button_reposnse,A1@d_key=emergency,128
button_reposnse,A1@d_key=emergency,128
anomally,'2',128
collision,'1',183
dialogue_change,collision_3,183
button_reposnse,A1@d_key=collision_3,183
collision,'1',189
dialogue_change,collision_1,189
button_reposnse,A2@d_key=collision_1,189
collision,'1',207
dialogue_change,collision_1,207
button_reposnse,A1@d_key=collision_1,207
collision,'1',224
dialogue_change,collision_3,224
button_reposnse,A2@d_key=collision_3,225
collision,'1',232
dialogue_change,collision_1,232
button_reposnse,A1@d_key=collision_1,232
anomally,'2',236
dialogue_change,emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
anomally,'2',237
collision,'1',246
dialogue_change,collision_3,246
button_reposnse,A1@d_key=collision_3,246
collision,'1',289
dialogue_change,collision_1,289
button_reposnse,A1@d_key=collision_1,289
collision,'1',292
dialogue_change,collision_1,292
button_reposnse,A1@d_key=collision_1,292
collision,'1',307
dialogue_change,collision_1,307
button_reposnse,A1@d_key=collision_1,307
collision,'1',331
dialogue_change,collision_3,331
button_reposnse,A1@d_key=collision_3,331
collision,'1',337
dialogue_change,collision_1,337
button_reposnse,A1@d_key=collision_1,337
collision,'1',354
dialogue_change,collision_1,354
button_reposnse,A2@d_key=collision_1,354
collision,'1',357
dialogue_change,collision_1,357
button_reposnse,A2@d_key=collision_1,357
collision,'1',359
dialogue_change,collision_1,359
button_reposnse,A2@d_key=collision_1,359
collision,'1',362
dialogue_change,collision_1,362
button_reposnse,A2@d_key=collision_1,362
collision,'1',364
dialogue_change,collision_1,364
button_reposnse,A2@d_key=collision_1,364
anomally,'2',366
dialogue_change,emergency,367
button_reposnse,A1@d_key=emergency,367
button_reposnse,A1@d_key=emergency,367
button_reposnse,A1@d_key=emergency,367
anomally,'2',367
anomally,'2',367
dialogue_change,emergency,367
button_reposnse,A1@d_key=emergency,367
anomally,'2',367
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
collision,'1',5
dialogue_change,collision_3,5
button_reposnse,A2@d_key=collision_3,5
collision,'1',21
dialogue_change,collision_1,21
button_reposnse,A2@d_key=collision_1,21
collision,'1',24
dialogue_change,collision_1,24
button_reposnse,A1@d_key=collision_1,25
collision,'1',40
dialogue_change,collision_2,40
button_reposnse,A2@d_key=collision_2,40
collision,'1',43
dialogue_change,collision_2,43
button_reposnse,A2@d_key=collision_2,43
collision,'1',58
dialogue_change,collision_3,58
button_reposnse,A2@d_key=collision_3,58
collision,'1',64
dialogue_change,collision_2,64
button_reposnse,A2@d_key=collision_2,64
collision,'1',76
dialogue_change,collision_2,76
button_reposnse,A1@d_key=collision_2,77
anomally,'2',93
dialogue_change,emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
button_reposnse,A1@d_key=emergency,95
collision,'1',95
dialogue_change,collision_1,95
button_reposnse,A1@d_key=emergency,95
anomally,'2',95
button_reposnse,A1@d_key=collision_1,95
collision,'1',99
dialogue_change,collision_1,99
button_reposnse,A2@d_key=collision_1,99
collision,'1',105
dialogue_change,collision_3,105
button_reposnse,A2@d_key=collision_3,105
collision,'1',132
dialogue_change,collision_3,132
button_reposnse,A2@d_key=collision_3,132
collision,'1',142
dialogue_change,collision_2,142
button_reposnse,A2@d_key=collision_2,142
collision,'1',148
dialogue_change,collision_1,148
button_reposnse,A2@d_key=collision_1,148
collision,'1',158
dialogue_change,collision_2,158
button_reposnse,A2@d_key=collision_2,158
collision,'1',164
dialogue_change,collision_3,164
button_reposnse,A2@d_key=collision_3,164
collision,'1',169
dialogue_change,collision_3,169
button_reposnse,A2@d_key=collision_3,170
collision,'1',173
dialogue_change,collision_1,173
anomally,'2',173
button_reposnse,A2@d_key=collision_1,173
dialogue_change,emergency,173
anomally,'2',177
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
collision,'1',14
dialogue_change,collision_2,14
button_reposnse,A2@d_key=collision_2,15
collision,'1',24
dialogue_change,collision_2,24
button_reposnse,A2@d_key=collision_2,24
anomally,'2',34
dialogue_change,emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
button_reposnse,A1@d_key=emergency,35
anomally,'2',35
paper,0,40
dialogue_change,paper,40
collision,'1',46
dialogue_change,collision_2,46
anomally,'2',53
dialogue_change,emergency,54
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
paper,0,1
dialogue_change,paper,1
button_reposnse,A2@d_key=paper,18
paper,0,73
dialogue_change,paper,73
button_reposnse,A1@d_key=paper,88
paper,0,96
dialogue_change,paper,96
button_reposnse,A2@d_key=paper,111
paper,0,191
dialogue_change,paper,191
dialogue_change,code_check_1,225
button_reposnse,A2@d_key=paper,227
button_reposnse,A2@d_key=code_check_1,228
dialogue_change,end_tutorial,228
button_reposnse,A2@d_key=end_tutorial,228
dialogue_change,end,228
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',57
dialogue_change,collision_3,57
button_reposnse,A2@d_key=collision_3,58
collision,'1',61
dialogue_change,collision_3,61
button_reposnse,A2@d_key=collision_3,62
collision,'1',85
dialogue_change,collision_3,85
button_reposnse,A2@d_key=collision_3,85
collision,'1',93
dialogue_change,collision_1,93
button_reposnse,A2@d_key=collision_1,93
collision,'1',106
dialogue_change,collision_3,106
button_reposnse,A2@d_key=collision_3,107
collision,'1',114
dialogue_change,collision_2,114
button_reposnse,A2@d_key=collision_2,114
collision,'1',117
dialogue_change,collision_2,117
button_reposnse,A2@d_key=collision_2,117
anomally,'2',120
dialogue_change,emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
button_reposnse,A1@d_key=emergency,122
