Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A2@d_key=timer_1,20
dialogue_change,camera,20
button_reposnse,A1@d_key=camera,40
dialogue_change,control_1,40
button_reposnse,A1@d_key=control_1,64
dialogue_change,control_2,64
button_reposnse,A1@d_key=control_2,115
dialogue_change,control_3,115
button_reposnse,A1@d_key=control_3,120
collision,'1',155
dialogue_change,collision_2,155
button_reposnse,A1@d_key=collision_2,155
paper,0,227
dialogue_change,paper,227
button_reposnse,A1@d_key=paper,267
collision,'1',296
dialogue_change,collision_1,296
button_reposnse,A1@d_key=collision_1,296
paper,0,312
dialogue_change,paper,312
dialogue_change,code_check_1,354
button_reposnse,A2@d_key=code_check_1,354
dialogue_change,end_tutorial,354
button_reposnse,A2@d_key=end_tutorial,355
dialogue_change,end,355
new_round,sociality=True@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',22
dialogue_change,collision_1,22
button_reposnse,A1@d_key=collision_1,22
collision,'1',36
dialogue_change,collision_2,36
button_reposnse,A1@d_key=collision_2,37
collision,'1',47
dialogue_change,collision_1,47
button_reposnse,A1@d_key=collision_1,47
collision,'1',53
dialogue_change,collision_2,53
button_reposnse,A2@d_key=collision_2,53
collision,'1',66
dialogue_change,collision_3,66
button_reposnse,A2@d_key=collision_3,67
collision,'1',79
dialogue_change,collision_3,79
button_reposnse,A2@d_key=collision_3,80
collision,'1',106
dialogue_change,collision_3,106
button_reposnse,A2@d_key=collision_3,106
collision,'1',177
dialogue_change,collision_3,177
button_reposnse,A2@d_key=collision_3,177
collision,'1',234
dialogue_change,collision_1,234
button_reposnse,A2@d_key=collision_1,234
collision,'1',297
dialogue_change,collision_3,297
button_reposnse,A1@d_key=collision_3,297
collision,'1',308
dialogue_change,collision_3,308
button_reposnse,A1@d_key=collision_3,308
collision,'1',331
dialogue_change,collision_2,331
button_reposnse,A2@d_key=collision_2,332
collision,'1',362
dialogue_change,collision_3,362
button_reposnse,A1@d_key=collision_3,362
collision,'1',368
dialogue_change,collision_2,368
button_reposnse,A2@d_key=collision_2,368
collision,'1',375
dialogue_change,collision_3,375
button_reposnse,A1@d_key=collision_3,375
collision,'1',461
dialogue_change,collision_2,461
button_reposnse,A2@d_key=collision_2,461
collision,'1',471
dialogue_change,collision_2,471
button_reposnse,A2@d_key=collision_2,472
dialogue_change,code_check_2,563
button_reposnse,A2@d_key=code_check_2,563
dialogue_change,end_experiment,563
button_reposnse,A1@d_key=end_experiment,563
dialogue_change,end,563
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
new_round,sociality=False@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A1@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A2@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A2@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,9
dialogue_change,camera,9
button_reposnse,A2@d_key=camera,24
dialogue_change,control_1,24
button_reposnse,A1@d_key=control_1,41
dialogue_change,control_2,41
button_reposnse,A2@d_key=control_2,52
dialogue_change,control_3,52
button_reposnse,A2@d_key=control_3,55
anomally,'2',67
dialogue_change,emergency,69
button_reposnse,A1@d_key=emergency,69
button_reposnse,A1@d_key=emergency,69
anomally,'2',69
collision,'1',116
dialogue_change,collision_3,116
button_reposnse,A2@d_key=collision_3,116
paper,0,134
dialogue_change,paper,134
dialogue_change,code_check_1,180
button_reposnse,A1@d_key=code_check_1,180
dialogue_change,end_tutorial,180
button_reposnse,A2@d_key=end_tutorial,180
dialogue_change,end,180
new_round,sociality=False@tutorial=False@practice=False,
dialogue_change,start_experiment,
collision,'1',18
dialogue_change,collision_2,18
button_reposnse,A2@d_key=collision_2,18
collision,'1',48
dialogue_change,collision_2,48
button_reposnse,A2@d_key=collision_2,48
collision,'1',73
dialogue_change,collision_1,73
button_reposnse,A1@d_key=collision_1,73
collision,'1',96
dialogue_change,collision_1,96
button_reposnse,A1@d_key=collision_1,96
collision,'1',126
dialogue_change,collision_3,126
button_reposnse,A2@d_key=collision_3,126
collision,'1',127
dialogue_change,collision_2,127
button_reposnse,A2@d_key=collision_2,127
collision,'1',166
dialogue_change,collision_3,166
button_reposnse,A2@d_key=collision_3,167
collision,'1',180
dialogue_change,collision_1,180
button_reposnse,A2@d_key=collision_1,181
collision,'1',222
dialogue_change,collision_2,222
button_reposnse,A2@d_key=collision_2,223
collision,'1',242
dialogue_change,collision_2,242
button_reposnse,A2@d_key=collision_2,242
collision,'1',252
dialogue_change,collision_3,252
button_reposnse,A2@d_key=collision_3,253
collision,'1',259
dialogue_change,collision_2,259
button_reposnse,A2@d_key=collision_2,260
collision,'1',271
dialogue_change,collision_2,271
button_reposnse,A2@d_key=collision_2,271
collision,'1',286
dialogue_change,collision_2,286
button_reposnse,A1@d_key=collision_2,286
collision,'1',348
dialogue_change,collision_3,348
button_reposnse,A1@d_key=collision_3,349
collision,'1',357
dialogue_change,collision_3,357
button_reposnse,A2@d_key=collision_3,358
dialogue_change,code_check_2,408
button_reposnse,A2@d_key=code_check_2,409
dialogue_change,end_experiment,409
button_reposnse,A2@d_key=end_experiment,409
dialogue_change,end,409
