Event,Value,Timestamp
new_round,sociality=True@tutorial=True@practice=False,
dialogue_change,intro_1,
button_reposnse,A1@d_key=intro_1,
dialogue_change,intro_2,
button_reposnse,A1@d_key=intro_2,
dialogue_change,intro_3,
button_reposnse,A1@d_key=intro_3,
dialogue_change,intro_4,
button_reposnse,A1@d_key=intro_4,
dialogue_change,intro_5,
button_reposnse,A2@d_key=intro_5,
dialogue_change,intro_6,
button_reposnse,A1@d_key=intro_6,
dialogue_change,intro_7,
button_reposnse,A1@d_key=intro_7,
dialogue_change,timer_1,
button_reposnse,A1@d_key=timer_1,12
dialogue_change,camera,12
button_reposnse,A1@d_key=camera,23
dialogue_change,control_1,23
button_reposnse,A1@d_key=control_1,40
dialogue_change,control_2,40
button_reposnse,A1@d_key=control_2,63
dialogue_change,control_3,63
button_reposnse,A1@d_key=control_3,68
collision,'1',95
dialogue_change,collision_1,95
button_reposnse,A1@d_key=collision_1,95
collision,'1',171
dialogue_change,collision_2,171
button_reposnse,A1@d_key=collision_2,171
collision,'1',178
dialogue_change,collision_2,178
button_reposnse,A1@d_key=collision_2,179
collision,'1',192
dialogue_change,collision_3,192
button_reposnse,A1@d_key=collision_3,192
collision,'1',226
dialogue_change,collision_1,226
button_reposnse,A1@d_key=collision_1,227
anomally,'2',235
dialogue_change,emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
button_reposnse,A1@d_key=emergency,237
anomally,'2',237
anomally,'2',237
dialogue_change,emergency,237
anomally,'2',237
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
anomally,'2',71
dialogue_change,emergency,72
button_reposnse,A1@d_key=emergency,73
button_reposnse,A1@d_key=emergency,73
button_reposnse,A1@d_key=emergency,73
button_reposnse,A1@d_key=emergency,73
button_reposnse,A1@d_key=emergency,73
button_reposnse,A1@d_key=emergency,73
anomally,'2',73
anomally,'2',305
dialogue_change,emergency,306
button_reposnse,A1@d_key=emergency,306
anomally,'2',306
anomally,'2',341
dialogue_change,emergency,343
anomally,'2',343
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
new_round,sociality=True@tutorial=True@practice=True,
dialogue_change,start_experiment,
